site_code year month day hour minute second datetime time_decimal air_sample_container_id value value_unc latitude longitude altitude elevation intake_height method event_number instrument analysis_datetime qcflag
LEF 2017 1 12 17 10 0 2017-01-12T17:10:00Z 2017.032096651446 5392-99 418.1 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 420051 L10 2017-02-06T15:01:00 +NP
LEF 2017 1 19 17 43 0 2017-01-19T17:43:00Z 2017.0513375190258 5671-99 410.97 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 420048 L10 2017-02-06T14:14:00 .NP
LEF 2017 1 19 17 43 0 2017-01-19T17:43:00Z 2017.0513375190258 5672-99 411.01 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 420049 L10 2017-02-06T14:30:00 .NP
LEF 2017 2 3 17 17 0 2017-02-03T17:17:00Z 2017.0923839421614 635-99 412.28 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 421093 L10 2017-02-22T13:10:00 .NP
LEF 2017 2 3 17 17 0 2017-02-03T17:17:00Z 2017.0923839421614 636-99 412.38 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 421094 L10 2017-02-22T13:26:00 .NP
LEF 2017 2 8 18 24 0 2017-02-08T18:24:00Z 2017.106210045662 2963-99 411.96 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 421095 L10 2017-02-22T11:35:00 ..P
LEF 2017 2 8 18 24 0 2017-02-08T18:24:00Z 2017.106210045662 2964-99 411.94 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 421096 L10 2017-02-22T11:51:00 ..P
LEF 2017 2 15 17 49 0 2017-02-15T17:49:00Z 2017.1253215372908 5207-99 413.09 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 422066 L10 2017-03-07T12:38:00 .NP
LEF 2017 2 15 17 49 0 2017-02-15T17:49:00Z 2017.1253215372908 5208-99 413.09 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 422067 L10 2017-03-07T12:54:00 .NP
LEF 2017 2 21 18 25 0 2017-02-21T18:25:00Z 2017.1418283866058 2885-99 411.39 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 422052 L10 2017-03-08T09:21:00 ..P
LEF 2017 2 21 18 25 0 2017-02-21T18:25:00Z 2017.1418283866058 2886-99 411.23 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 422053 L10 2017-03-08T09:37:00 ..P
LEF 2017 2 27 17 43 0 2017-02-27T17:43:00Z 2017.1581868340943 5256-99 416.67 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 422893 L8 2017-03-29T14:11:00 .NP
LEF 2017 2 27 17 43 0 2017-02-27T17:43:00Z 2017.1581868340943 585-99 416.65 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 422894 L8 2017-03-29T13:55:00 .NP
LEF 2017 3 7 18 42 0 2017-03-07T18:42:00Z 2017.180216894977 1531-99 414.63 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 422891 L8 2017-03-29T13:22:00 ..P
LEF 2017 3 7 18 42 0 2017-03-07T18:42:00Z 2017.180216894977 2548-99 414.77 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 422892 L8 2017-03-29T13:38:00 ..P
LEF 2017 3 14 15 54 0 2017-03-14T15:54:00Z 2017.1990753424657 3434-99 414.39 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 423554 L8 2017-04-12T13:34:00 .NP
LEF 2017 3 14 15 54 0 2017-03-14T15:54:00Z 2017.1990753424657 968-99 414.38 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 423555 L8 2017-04-12T13:19:00 .NP
LEF 2017 3 28 16 37 0 2017-03-28T16:37:00Z 2017.2375133181126 1373-99 414.79 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 423559 L8 2017-04-12T11:59:00 .NP
LEF 2017 3 28 16 37 0 2017-03-28T16:37:00Z 2017.2375133181126 781-99 414.7 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 423558 L8 2017-04-12T11:43:00 .NP
LEF 2017 4 2 16 22 0 2017-04-02T16:22:00Z 2017.2511834094369 2907-99 414.2 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 424991 L8 2017-05-12T11:42:00 .NP
LEF 2017 4 2 16 22 0 2017-04-02T16:22:00Z 2017.2511834094369 959-99 414.22 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 424990 L8 2017-05-12T11:26:00 .NP
LEF 2017 4 5 15 58 0 2017-04-05T15:58:00Z 2017.2593569254186 1993-99 412.34 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 424236 L8 2017-04-25T17:22:00 .NP
LEF 2017 4 5 15 58 0 2017-04-05T15:58:00Z 2017.2593569254186 5403-99 412.29 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 424235 L8 2017-04-25T17:38:00 .NP
LEF 2017 4 11 16 21 0 2017-04-11T16:21:00Z 2017.2758390410959 4790-99 412.75 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 424233 L8 2017-04-26T10:13:00 .NP
LEF 2017 4 11 16 21 0 2017-04-11T16:21:00Z 2017.2758390410959 4837-99 412.71 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 424234 L8 2017-04-26T10:29:00 .NP
LEF 2017 5 4 17 11 0 2017-05-04T17:11:00Z 2017.338947869102 603-99 411.7 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 425693 L8 2017-05-25T11:47:00 .NP
LEF 2017 5 4 17 11 0 2017-05-04T17:11:00Z 2017.338947869102 604-99 411.65 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 425694 L8 2017-05-25T12:03:00 .NP
LEF 2017 5 12 15 5 0 2017-05-12T15:05:00Z 2017.3606259512937 5545-99 411.66 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 425691 L8 2017-05-25T11:15:00 .NP
LEF 2017 5 12 15 5 0 2017-05-12T15:05:00Z 2017.3606259512937 5546-99 411.67 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 425692 L8 2017-05-25T11:31:00 .NP
LEF 2017 5 19 16 11 0 2017-05-19T16:11:00Z 2017.3799296042619 1438-99 410.27 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 426284 L8 2017-06-09T16:02:00 .NP
LEF 2017 5 19 16 11 0 2017-05-19T16:11:00Z 2017.3799296042619 4039-99 410.31 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 426285 L8 2017-06-09T16:17:00 .NP
LEF 2017 5 25 16 35 0 2017-05-25T16:35:00Z 2017.3964136225266 1363-99 407.4 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 426287 L8 2017-06-09T16:49:00 .NP
LEF 2017 5 25 16 35 0 2017-05-25T16:35:00Z 2017.3964136225266 831-99 407.43 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 426286 L8 2017-06-09T16:33:00 .NP
LEF 2017 6 1 16 20 0 2017-06-01T16:20:00Z 2017.4155631659057 2549-99 407.75 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 427455 L8 2017-07-12T15:44:00 .NP
LEF 2017 6 1 16 20 0 2017-06-01T16:20:00Z 2017.4155631659057 633-99 407.98 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 427456 L8 2017-07-12T15:28:00 .NP
LEF 2017 6 6 16 18 0 2017-06-06T16:18:00Z 2017.4292579908677 27-99 405.64 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 427453 L8 2017-07-12T16:00:00 .NP
LEF 2017 6 6 16 18 0 2017-06-06T16:18:00Z 2017.4292579908677 3064-99 405.44 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 427454 L8 2017-07-12T16:16:00 .NP
LEF 2017 6 22 18 20 0 2017-06-22T18:20:00Z 2017.4733257229832 4891-99 404.29 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 427671 L8 2017-07-17T13:29:00 ..P
LEF 2017 6 22 18 20 0 2017-06-22T18:20:00Z 2017.4733257229832 574-99 404.51 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 427672 L8 2017-07-17T13:13:00 ..P
LEF 2017 6 27 18 46 0 2017-06-27T18:46:00Z 2017.4870738203958 377-99 395.92 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 427675 L8 2017-07-17T12:41:00 ..P
LEF 2017 6 27 18 46 0 2017-06-27T18:46:00Z 2017.4870738203958 642-99 395.72 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 427676 L8 2017-07-17T12:57:00 ..P
LEF 2017 7 6 15 59 0 2017-07-06T15:59:00Z 2017.5114136225266 3120-99 403.92 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 428478 L8 2017-08-04T13:44:00 .NP
LEF 2017 7 6 15 59 0 2017-07-06T15:59:00Z 2017.5114136225266 648-99 404.23 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 428477 L8 2017-08-04T13:28:00 .NP
LEF 2017 7 18 15 18 0 2017-07-18T15:18:00Z 2017.5442123287671 1139-99 386.12 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 428487 L8 2017-08-04T09:15:00 .NP
LEF 2017 7 18 15 18 0 2017-07-18T15:18:00Z 2017.5442123287671 2117-99 385.86 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 428488 L8 2017-08-04T09:30:00 .NP
LEF 2017 7 26 16 12 0 2017-07-26T16:12:00Z 2017.5662328767123 2719-99 396.9 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 429178 L8 2017-08-17T13:09:00 -NP
LEF 2017 7 26 16 12 0 2017-07-26T16:12:00Z 2017.5662328767123 4844-99 397.8 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 429179 L8 2017-08-17T13:25:00 +NP
LEF 2017 8 2 16 46 0 2017-08-02T16:46:00Z 2017.5854756468798 1616-99 396.46 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 429176 L8 2017-08-17T12:38:00 .NP
LEF 2017 8 2 16 46 0 2017-08-02T16:46:00Z 2017.5854756468798 5717-99 396.71 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 429177 L8 2017-08-17T12:54:00 .NP
LEF 2017 8 9 16 22 0 2017-08-09T16:22:00Z 2017.604608066971 1920-99 375.86 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 430074 L8 2017-09-05T12:56:00 .XP
LEF 2017 8 9 16 22 0 2017-08-09T16:22:00Z 2017.604608066971 4397-99 376.0 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 430075 L8 2017-09-05T13:12:00 .XP
LEF 2017 8 16 16 50 0 2017-08-16T16:50:00Z 2017.6238394216134 3246-99 391.68 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 430077 L8 2017-09-05T12:40:00 .NP
LEF 2017 8 16 16 50 0 2017-08-16T16:50:00Z 2017.6238394216134 4315-99 391.84 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 430076 L8 2017-09-05T12:24:00 .NP
LEF 2017 8 30 15 58 0 2017-08-30T15:58:00Z 2017.662096651446 5084-99 397.39 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 431253 L8 2017-09-26T12:01:00 -NP
LEF 2017 8 30 15 58 0 2017-08-30T15:58:00Z 2017.662096651446 5458-99 399.26 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 431252 L8 2017-09-26T12:17:00 +NP
LEF 2017 9 7 16 56 0 2017-09-07T16:56:00Z 2017.6841248097412 4936-99 399.63 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 431254 L8 2017-09-26T11:45:00 +NP
LEF 2017 9 7 16 56 0 2017-09-07T16:56:00Z 2017.6841248097412 959-99 399.02 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 431255 L8 2017-09-26T11:29:00 -NP
LEF 2017 9 13 16 47 0 2017-09-13T16:47:00Z 2017.700546042618 3944-99 391.43 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 431621 L8 2017-10-05T11:10:00 .NP
LEF 2017 9 13 16 47 0 2017-09-13T16:47:00Z 2017.700546042618 5043-99 391.81 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 431622 L8 2017-10-05T11:25:00 .NP
LEF 2017 9 21 16 26 0 2017-09-21T16:26:00Z 2017.7224238964993 3470-99 413.75 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 431623 L8 2017-10-05T09:34:00 .XP
LEF 2017 9 21 16 26 0 2017-09-21T16:26:00Z 2017.7224238964993 3535-99 413.54 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 431624 L8 2017-10-05T09:50:00 .XP
LEF 2017 9 27 16 16 0 2017-09-27T16:16:00Z 2017.7388432267885 1791-99 406.47 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 432321 L8 2017-10-13T14:43:00 .NP
LEF 2017 9 27 16 16 0 2017-09-27T16:16:00Z 2017.7388432267885 5058-99 406.82 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 432322 L8 2017-10-13T14:58:00 .NP
LEF 2017 10 4 16 18 0 2017-10-04T16:18:00Z 2017.7580251141553 2622-99 411.34 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 432323 L8 2017-10-13T14:27:00 .NP
LEF 2017 10 4 16 18 0 2017-10-04T16:18:00Z 2017.7580251141553 265-99 411.2 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 432324 L8 2017-10-13T14:11:00 .NP
LEF 2017 10 11 15 30 0 2017-10-11T15:30:00Z 2017.7771118721462 4011-99 404.65 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 433150 L8 2017-11-02T13:58:00 .NP
LEF 2017 10 11 15 30 0 2017-10-11T15:30:00Z 2017.7771118721462 439-99 404.69 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 433151 L8 2017-11-02T13:42:00 .NP
LEF 2017 10 18 15 29 0 2017-10-18T15:29:00Z 2017.7962880517505 798-99 413.77 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 433137 L8 2017-10-31T14:55:00 .NP
LEF 2017 10 18 15 29 0 2017-10-18T15:29:00Z 2017.7962880517505 818-99 413.49 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 433136 L8 2017-10-31T15:11:00 .NP
LEF 2017 10 25 16 5 0 2017-10-25T16:05:00Z 2017.8155346270928 483-99 408.2 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 434047 L8 2017-11-17T13:11:00 .NP
LEF 2017 10 25 16 5 0 2017-10-25T16:05:00Z 2017.8155346270928 5624-99 408.23 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 434048 L8 2017-11-17T13:27:00 .NP
LEF 2017 11 1 17 42 0 2017-11-01T17:42:00Z 2017.834897260274 4583-99 409.28 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 434049 L8 2017-11-17T13:43:00 .NP
LEF 2017 11 1 17 42 0 2017-11-01T17:42:00Z 2017.834897260274 979-99 409.08 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 434050 L8 2017-11-17T13:59:00 .NP
LEF 2017 11 6 19 32 0 2017-11-06T19:32:00Z 2017.848805175038 2322-99 410.46 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 434588 L8 2017-11-28T08:45:00 ..P
LEF 2017 11 6 19 32 0 2017-11-06T19:32:00Z 2017.848805175038 4301-99 410.45 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 434589 L8 2017-11-28T09:01:00 ..P
LEF 2017 11 15 17 14 0 2017-11-15T17:14:00Z 2017.873200152207 1113-99 426.02 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 434570 L8 2017-11-27T14:14:00 .XP
LEF 2017 11 15 17 14 0 2017-11-15T17:14:00Z 2017.873200152207 1777-99 426.52 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 434571 L8 2017-11-27T14:30:00 .XP
LEF 2017 11 21 17 6 0 2017-11-21T17:06:00Z 2017.8896232876712 1771-99 412.68 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 435416 L8 2017-12-18T11:52:00 .NP
LEF 2017 11 21 17 6 0 2017-11-21T17:06:00Z 2017.8896232876712 2402-99 412.83 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 435417 L8 2017-12-18T12:08:00 .NP
LEF 2017 11 29 16 45 0 2017-11-29T16:45:00Z 2017.9115011415524 510-99 409.19 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 435418 L8 2017-12-18T10:48:00 .NP
LEF 2017 11 29 16 45 0 2017-11-29T16:45:00Z 2017.9115011415524 5146-99 409.21 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 435419 L8 2017-12-18T11:04:00 .NP
LEF 2017 12 7 17 40 0 2017-12-07T17:40:00Z 2017.9335235920853 2828-99 412.41 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 436178 L8 2018-01-03T12:01:00 .NP
LEF 2017 12 7 17 40 0 2017-12-07T17:40:00Z 2017.9335235920853 3222-99 412.12 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 436179 L8 2018-01-03T12:17:00 .NP
LEF 2017 12 13 17 32 0 2017-12-13T17:32:00Z 2017.9499467275496 1920-99 412.9 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 436180 L8 2018-01-03T13:07:00 .NP
LEF 2017 12 13 17 32 0 2017-12-13T17:32:00Z 2017.9499467275496 3623-99 412.92 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 436181 L8 2018-01-03T13:23:00 .NP
LEF 2017 12 19 17 13 0 2017-12-19T17:13:00Z 2017.966348934551 5035-99 413.81 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 436733 L8 2018-01-18T11:06:00 .NP
LEF 2017 12 19 17 13 0 2017-12-19T17:13:00Z 2017.966348934551 5036-99 413.9 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 436734 L8 2018-01-18T11:22:00 .NP
LEF 2017 12 27 17 6 0 2017-12-27T17:06:00Z 2017.9882534246576 3223-99 412.34 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 436731 L8 2018-01-18T10:50:00 .NP
LEF 2017 12 27 17 6 0 2017-12-27T17:06:00Z 2017.9882534246576 3224-99 412.49 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 436732 L8 2018-01-18T10:35:00 .NP
LEF 2018 1 3 17 27 0 2018-01-03T17:27:00Z 2018.0074714611872 3640-99 413.93 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 437625 L8 2018-01-31T11:15:00 .NP
LEF 2018 1 3 17 27 0 2018-01-03T17:27:00Z 2018.0074714611872 4143-99 414.01 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 437626 L8 2018-01-31T11:31:00 .NP
LEF 2018 1 10 18 8 0 2018-01-10T18:08:00Z 2018.0267275494673 2706-99 425.1 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 437627 L8 2018-01-31T12:51:00 ..P
LEF 2018 1 10 18 8 0 2018-01-10T18:08:00Z 2018.0267275494673 4192-99 425.03 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 437628 L8 2018-01-31T13:06:00 ..P
LEF 2018 1 17 18 1 0 2018-01-17T18:01:00Z 2018.0458923135463 2036-99 412.62 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 438015 L8 2018-02-12T14:59:00 ..P
LEF 2018 1 17 18 1 0 2018-01-17T18:01:00Z 2018.0458923135463 4759-99 412.82 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 438016 L8 2018-02-12T15:15:00 ..P
LEF 2018 1 24 17 14 0 2018-01-24T17:14:00Z 2018.0649809741249 1191-99 413.69 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 438017 L8 2018-02-12T14:44:00 .NP
LEF 2018 1 24 17 14 0 2018-01-24T17:14:00Z 2018.0649809741249 1213-99 413.81 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 438018 L8 2018-02-12T14:28:00 .NP
LEF 2018 1 31 16 56 0 2018-01-31T16:56:00Z 2018.0841248097413 4887-99 419.27 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 438889 L8 2018-02-26T11:05:00 .NP
LEF 2018 1 31 16 56 0 2018-01-31T16:56:00Z 2018.0841248097413 4951-99 419.04 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 438890 L8 2018-02-26T11:21:00 .NP
LEF 2018 2 7 16 47 0 2018-02-07T16:47:00Z 2018.1032857686453 466-99 416.78 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 438887 L8 2018-02-23T15:52:00 .NP
LEF 2018 2 7 16 47 0 2018-02-07T16:47:00Z 2018.1032857686453 5185-99 417.05 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 438888 L8 2018-02-23T16:08:00 .NP
LEF 2018 2 20 17 45 0 2018-02-20T17:45:00Z 2018.1390125570776 3470-99 417.82 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 439962 L8 2018-03-13T15:22:00 .NP
LEF 2018 2 20 17 45 0 2018-02-20T17:45:00Z 2018.1390125570776 3535-99 417.87 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 439963 L8 2018-03-13T15:38:00 .NP
LEF 2018 2 28 17 11 0 2018-02-28T17:11:00Z 2018.1608656773212 3622-99 415.93 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 439964 L8 2018-03-13T14:50:00 .NP
LEF 2018 2 28 17 11 0 2018-02-28T17:11:00Z 2018.1608656773212 8-99 415.71 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 439965 L8 2018-03-13T15:06:00 .NP
LEF 2018 3 7 15 50 0 2018-03-07T15:50:00Z 2018.179889649924 344-99 414.79 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 440870 L8 2018-04-03T08:33:00 .NP
LEF 2018 3 7 15 50 0 2018-03-07T15:50:00Z 2018.179889649924 630-99 414.67 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 440871 L8 2018-04-03T08:49:00 .NP
LEF 2018 3 21 16 1 0 2018-03-21T16:01:00Z 2018.21826674277 4430-99 415.32 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 440872 L8 2018-04-03T10:08:00 .NP
LEF 2018 3 21 16 1 0 2018-03-21T16:01:00Z 2018.21826674277 814-99 415.19 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 440873 L8 2018-04-03T10:24:00 .NP
LEF 2018 4 4 16 15 0 2018-04-04T16:15:00Z 2018.256649543379 2891-99 415.41 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 441693 L8 2018-04-18T15:36:00 .NP
LEF 2018 4 4 16 15 0 2018-04-04T16:15:00Z 2018.256649543379 327-99 415.28 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 441694 L8 2018-04-18T15:51:00 .NP
LEF 2018 4 12 14 54 0 2018-04-12T14:54:00Z 2018.278413242009 1252-99 418.19 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 441691 L8 2018-04-18T16:23:00 .NP
LEF 2018 4 12 14 54 0 2018-04-12T14:54:00Z 2018.278413242009 2464-99 418.28 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 441692 L8 2018-04-18T16:07:00 .NP
LEF 2018 4 18 15 1 0 2018-04-18T15:01:00Z 2018.294864916286 340-99 415.99 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 442388 L8 2018-05-08T10:25:00 .NP
LEF 2018 4 18 15 1 0 2018-04-18T15:01:00Z 2018.294864916286 441-99 416.05 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 442389 L8 2018-05-08T10:40:00 .NP
LEF 2018 4 26 15 57 0 2018-04-26T15:57:00Z 2018.3168892694064 3331-99 420.01 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 442391 L8 2018-05-08T11:12:00 .NP
LEF 2018 4 26 15 57 0 2018-04-26T15:57:00Z 2018.3168892694064 4592-99 419.84 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 442390 L8 2018-05-08T10:56:00 .NP
LEF 2018 5 3 15 6 0 2018-05-03T15:06:00Z 2018.3359703196347 1802-99 420.26 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 443418 L8 2018-05-25T09:35:00 .NP
LEF 2018 5 3 15 6 0 2018-05-03T15:06:00Z 2018.3359703196347 3-99 420.26 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 443419 L8 2018-05-25T09:51:00 .NP
LEF 2018 5 8 16 20 0 2018-05-08T16:20:00Z 2018.349809741248 152-99 419.33 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 443420 L8 2018-05-21T15:46:00 .NP
LEF 2018 5 8 16 20 0 2018-05-08T16:20:00Z 2018.349809741248 4144-99 419.65 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 443421 L8 2018-05-21T16:02:00 .NP
LEF 2018 5 16 18 39 0 2018-05-16T18:39:00Z 2018.3719920091323 3031-99 416.51 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 444724 L8 2018-06-05T14:25:00 ..P
LEF 2018 5 16 18 39 0 2018-05-16T18:39:00Z 2018.3719920091323 460-99 416.68 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 444725 L8 2018-06-05T14:09:00 ..P
LEF 2018 5 23 16 45 0 2018-05-23T16:45:00Z 2018.390953196347 1236-99 413.6 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 444722 L8 2018-06-05T14:56:00 .NP
LEF 2018 5 23 16 45 0 2018-05-23T16:45:00Z 2018.390953196347 1582-99 413.17 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 444723 L8 2018-06-05T14:40:00 .NP
LEF 2018 6 6 15 57 0 2018-06-06T15:57:00Z 2018.4292180365296 3614-99 414.24 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 445723 L8 2018-06-28T15:10:00 .NP
LEF 2018 6 6 15 57 0 2018-06-06T15:57:00Z 2018.4292180365296 912-99 414.08 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 445722 L8 2018-06-28T14:55:00 .NP
LEF 2018 6 20 16 32 0 2018-06-20T16:32:00Z 2018.4676407914765 1156-99 391.66 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 445726 L8 2018-06-28T14:23:00 ..P
LEF 2018 6 20 16 32 0 2018-06-20T16:32:00Z 2018.4676407914765 2396-99 391.58 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 445727 L8 2018-06-28T14:39:00 ..P
LEF 2018 6 27 15 38 0 2018-06-27T15:38:00Z 2018.486716133942 21-99 403.83 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 446064 L8 2018-07-09T12:21:00 NNP
LEF 2018 6 27 15 38 0 2018-06-27T15:38:00Z 2018.486716133942 3248-99 403.19 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 446063 L8 2018-07-09T12:05:00 NNP
LEF 2018 7 2 15 5 0 2018-07-02T15:05:00Z 2018.500351978691 2304-99 403.82 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 446065 L8 2018-07-09T12:37:00 .NP
LEF 2018 7 2 15 5 0 2018-07-02T15:05:00Z 2018.500351978691 286-99 403.79 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 446066 L8 2018-07-09T12:53:00 .NP
LEF 2018 7 11 17 50 0 2018-07-11T17:50:00Z 2018.5253234398783 4579-99 387.48 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 446695 L8 2018-07-24T11:15:00 NNP
LEF 2018 7 11 17 50 0 2018-07-11T17:50:00Z 2018.5253234398783 507-99 386.75 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 446694 L8 2018-07-24T11:30:00 NNP
LEF 2018 7 18 15 13 0 2018-07-18T15:13:00Z 2018.5442028158295 1658-99 393.89 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 446696 L8 2018-07-24T11:46:00 .NP
LEF 2018 7 18 15 13 0 2018-07-18T15:13:00Z 2018.5442028158295 1873-99 394.37 0.07 45.9451 -90.2732 868.0 472.0 396.0 N 446697 L8 2018-07-24T12:02:00 .NP
